id,subset,key,smiles,formula,level,mwt,nH,nC,nCl,E,H,S,G,dE,dH,dS,dG,zpe,homo,lumo,gap,Mu,alpha,tMu,rotA,rotB,rotC
1-0021,pubchemPAH,FUDUPLHPBBXJRW-UHFFFAOYSA-N,c1ccc2c(c1)c1c(c3c2cc2c(c3)cccc2)cc2c(c1)cccc2,C26H16,r2scan,328.414,16,26,0,-1000.230993614357,-999.8808800199,0.000215831,-999.9452300329,8.637028374429,8.3860549599,0.0019569606,7.8025870123,0.3306859855,-5.2844,-2.4307,2.8537,0.02459,351.28954,0.00112 -0.00956 0.00100,0.010221,0.00492,0.003323
1-0021,pubchemPAH,FUDUPLHPBBXJRW-UHFFFAOYSA-N,c1ccc2c(c1)c1c(c3c2cc2c(c3)cccc2)cc2c(c1)cccc2,C26H16,d4tzvp,328.414,16,26,0,-1001.286545264347,-1000.9364316698,0.000215831,-1001.0007816828,8.512987924549,8.2620145096,0.0019569606,7.6785465636,0.3306859855,-7.826,0.0267,7.8527,0.00994,334.10437,0.00146 -0.00355 0.00072,0.010221,0.00492,0.003323
1-0022,pubchemPAH,GBROPGWFBFCKAG-UHFFFAOYSA-N,c1ccc2c(c1)c1ccc3c(c1cc2)ccc1c3cccc1,C22H14,xtb2,278.354,14,22,0,-54.262425002364,-53.966808959262,0.000195152187,-54.024993583686,9.30114613723,9.090509115808,0.001555448979,8.626752001502,0.278861203725,-10.0096,-7.3223,2.687270775956,0.012,227.754756,-0.000 -0.005 -0.000,0.03257803,0.005009493,0.004341851
1-0022,pubchemPAH,GBROPGWFBFCKAG-UHFFFAOYSA-N,c1ccc2c(c1)c1ccc3c(c1cc2)ccc1c3cccc1,C22H14,r2scan,278.354,14,22,0,-846.626609199753,-846.3246488644,0.0001918718,-846.381855428,7.356051680267,7.139068642,0.0016667912,6.64211471,0.2857228184,-5.3317,-2.1173,3.2144,0.05194,285.93999,0.00000 -0.02044 -0.00001,0.032255,0.00497,0.004307
1-0022,pubchemPAH,GBROPGWFBFCKAG-UHFFFAOYSA-N,c1ccc2c(c1)c1ccc3c(c1cc2)ccc1c3cccc1,C22H14,d4tzvp,278.354,14,22,0,-847.523077268015,-847.2211169326,0.0001918718,-847.2783234962,7.250822814029,7.0338397754,0.0016667912,6.5368858448,0.2857228184,-7.8845,0.3586,8.2431,0.02897,275.84205,0.00001 -0.01140 0.00005,0.032255,0.00497,0.004307
1-0023,pubchemPAH,GIVGVZKIMGXYQI-UHFFFAOYSA-N,c1ccc2-c3c(-c2c1)ccc1c3cc2ccccc2c1,C20H12,xtb2,252.316,12,20,0,-48.874290250205,-48.615471103528,0.000186413573,-48.671050310292,8.286569655673,8.103287417156,0.001374905287,7.69335940478,0.243708573894,-9.495,-7.9209,1.574078272116,0.377,202.052702,-0.145 -0.032 -0.000,0.03101492,0.006492267,0.005368495
1-0023,pubchemPAH,GIVGVZKIMGXYQI-UHFFFAOYSA-N,c1ccc2-c3c(-c2c1)ccc1c3cc2ccccc2c1,C20H12,r2scan,252.316,12,20,0,-769.125383626629,-768.8613024988,0.0001819919,-768.9155633936,6.513801653049,6.3252559004,0.0014759549,5.8851998448,0.2493291863,-4.6336,-2.8923,1.7413,0.61328,268.65765,-0.22714 -0.08137 -0.00001,0.030611,0.006442,0.005322
1-0023,pubchemPAH,GIVGVZKIMGXYQI-UHFFFAOYSA-N,c1ccc2-c3c(-c2c1)ccc1c3cc2ccccc2c1,C20H12,d4tzvp,252.316,12,20,0,-769.930682870841,-769.666601743,0.0001819919,-769.7208626378,6.414109387101,6.2255636342,0.0014759549,5.7855075798,0.2493291863,-7.072,-0.4999,6.5721,0.72178,257.19632,-0.26101 -0.11184 -0.00001,0.030611,0.006442,0.005322
1-0024,pubchemPAH,GKOIPCMYYVSJPY-UHFFFAOYSA-N,c1ccc2c(c1)ccc1c2c2-c3cccc4c3c(-c2cc1)ccc4,C24H14,xtb2,302.376,14,24,0,-58.543440949369,-58.235237221876,0.000200752643,-58.295091622467,9.995569341505,9.777065692452,0.001656254779,9.283253328913,0.29086101688,-9.944,-7.8075,2.136497264409,0.428,244.994901,0.154 -0.057 0.037,0.0162635,0.006465939,0.004757285
1-0024,pubchemPAH,GKOIPCMYYVSJPY-UHFFFAOYSA-N,c1ccc2c(c1)ccc1c2c2-c3cccc4c3c(-c2cc1)ccc4,C24H14,r2scan,302.376,14,24,0,-922.81611655301,-922.500783668,0.0001944885,-922.5587704275,7.881126858988,7.655492232,0.0017775869,7.1255045761,0.2986126826,-5.2279,-2.7888,2.4391,0.49779,302.29152,0.17503 -0.05177 0.07098,0.016184,0.006349,0.00468
1-0024,pubchemPAH,GKOIPCMYYVSJPY-UHFFFAOYSA-N,c1ccc2c(c1)ccc1c2c2-c3cccc4c3c(-c2cc1)ccc4,C24H14,d4tzvp,302.376,14,24,0,-923.783925317312,-923.4685924323,0.0001944885,-923.5265791918,7.76604894776,7.5404143205,0.0017775869,7.010426666,0.2986126826,-7.818,-0.4471,7.3709,0.36904,290.68515,0.12405 -0.02483 0.07124,0.016184,0.006349,0.00468
1-0025,pubchemPAH,GQDKQZAEQBGVBS-UHFFFAOYSA-N,c1ccc2c(c1)c1c(c3c2cccc3)c2ccccc2c2c1cccc2,C26H16,xtb2,328.414,16,26,0,-63.84941307329,-63.505371550585,0.000209870542,-63.567944452823,10.927983194824,10.683083864079,0.001836419186,10.135555482597,0.324797947668,-9.8399,-7.3535,2.486392522827,0.0,267.69129,0.000 -0.000 -0.000,0.009455111,0.007069806,0.004557998
1-0025,pubchemPAH,GQDKQZAEQBGVBS-UHFFFAOYSA-N,c1ccc2c(c1)c1c(c3c2cccc3)c2ccccc2c2c1cccc2,C26H16,r2scan,328.414,16,26,0,-1000.222107456591,-999.8699971753,0.0002020334,-999.9302334332,8.628142216663,8.3751721153,0.0019707582,7.7875904126,0.333600249,-5.1372,-2.2654,2.8718,0.0,324.64674,-0.00000 -0.00000 0.00000,0.009384,0.006984,0.00449
1-0025,pubchemPAH,GQDKQZAEQBGVBS-UHFFFAOYSA-N,c1ccc2c(c1)c1c(c3c2cccc3)c2ccccc2c2c1cccc2,C26H16,d4tzvp,328.414,16,26,0,-1001.27961695932,-1000.927506678,0.0002020334,-1000.9877429359,8.506059619522,8.2530895178,0.0019707582,7.6655078167,0.333600249,-7.5954,0.1268,7.7222,1E-05,313.35747,-0.00000 0.00000 -0.00000,0.009384,0.006984,0.00449
1-0026,pubchemPAH,GVEPBJHOBDJJJI-UHFFFAOYSA-N,c1ccc2-c3c4c(-c2c1)cccc4ccc3,C16H10,xtb2,202.256,10,16,0,-39.358582894632,-39.146640384074,0.000158779505,-39.193980493513,6.731013313432,6.580444540754,0.001106850793,6.250436976043,0.200162501155,-10.2667,-7.6743,2.592434254285,0.358,165.066777,0.141 -0.000 0.000,0.03487764,0.0166737,0.01128078
1-0026,pubchemPAH,GVEPBJHOBDJJJI-UHFFFAOYSA-N,c1ccc2-c3c4c(-c2c1)cccc4ccc3,C16H10,r2scan,202.256,10,16,0,-615.603111399452,-615.3866699179,0.0001564464,-615.4333144086,5.314937146314,5.1598681571,0.0011873718,4.8058531624,0.2049656742,-5.5828,-2.6097,2.9731,0.37455,189.42077,0.14736 -0.00001 0.00000,0.034654,0.016488,0.011172
1-0026,pubchemPAH,GVEPBJHOBDJJJI-UHFFFAOYSA-N,c1ccc2-c3c4c(-c2c1)cccc4ccc3,C16H10,d4tzvp,202.256,10,16,0,-616.253745435033,-616.0373039534,0.0001564464,-616.0839484441001,5.238474837105,5.0834058476,0.0011873718,4.7293908539,0.2049656742,-8.2185,-0.1966,8.0219,0.27364,185.94641,0.10766 -0.00001 -0.00000,0.034654,0.016488,0.011172
1-0027,pubchemPAH,GWBFCDHVRQBXAV-UHFFFAOYSA-N,c1ccc2c(c1)ccc1c2cc2c(c1)c1ccccc1c1c2cccc1,C26H16,xtb2,328.414,16,26,0,-63.858763034713,-63.514876563894,0.000223163916,-63.581412885516,10.937333156247,10.692588877388,0.001823125812,10.14902391529,0.324082603879,-10.0243,-7.3202,2.704090412953,0.004,267.723941,-0.001 -0.001 -0.001,0.01371367,0.004410995,0.003337843
1-0027,pubchemPAH,GWBFCDHVRQBXAV-UHFFFAOYSA-N,c1ccc2c(c1)ccc1c2cc2c(c1)c1ccccc1c1c2cccc1,C26H16,r2scan,328.414,16,26,0,-1000.236592787484,-999.8862462953,0.0002150124,-999.9503522531,8.642627547556,8.3914212353,0.0019577792,7.8077092325,0.330855396,-5.3125,-2.2945,3.018,0.051,341.34861,-0.00402 0.01966 -0.00016,0.013587,0.004378,0.003311
1-0027,pubchemPAH,GWBFCDHVRQBXAV-UHFFFAOYSA-N,c1ccc2c(c1)ccc1c2cc2c(c1)c1ccccc1c1c2cccc1,C26H16,d4tzvp,328.414,16,26,0,-1001.294703792626,-1000.9443573004,0.0002150124,-1001.0084632582,8.521146452828,8.2699401402,0.0019577792,7.686228139,0.330855396,-7.8516,0.1369,7.9885,0.01994,326.05061,0.00011 0.00784 -0.00012,0.013587,0.004378,0.003311
1-0028,pubchemPAH,GYFAGKUZYNFMBN-UHFFFAOYSA-N,c1cc2ccc3c4c2c(c1)c1cccc2c1c4c(cc3)cc2,C22H12,xtb2,276.338,12,22,0,-53.286904362967,-53.013270331323,0.000182920746,-53.067808151732,9.112591025705,8.919214958981,0.00148480437,8.47652053485,0.258391747679,-9.8528,-7.5602,2.292608102625,0.025,222.509277,0.000 -0.010 -0.000,0.01511091,0.01122875,0.00644187
1-0028,pubchemPAH,GYFAGKUZYNFMBN-UHFFFAOYSA-N,c1cc2ccc3c4c2c(c1)c1cccc2c1c4c(cc3)cc2,C22H12,r2scan,276.338,12,22,0,-845.464032307888,-845.1840631515,0.000178032,-845.2371433841,7.188018159772,6.9883053395,0.0015933272,6.5132547019,0.2652608133,-5.0587,-2.4866,2.5721,0.05057,269.37978,-0.00000 -0.01989 0.00000,0.015,0.011126,0.006388
1-0028,pubchemPAH,GYFAGKUZYNFMBN-UHFFFAOYSA-N,c1cc2ccc3c4c2c(c1)c1cccc2c1c4c(cc3)cc2,C22H12,d4tzvp,276.338,12,22,0,-846.345216887248,-846.0652477308,0.000178032,-846.1183279634,7.083021487942,6.8833086674,0.0015933272,6.408258031,0.2652608133,-7.4378,-0.2014,7.2364,0.03848,261.99844,-0.00001 -0.01514 -0.00000,0.015,0.011126,0.006388
1-0029,pubchemPAH,HAJMQPPSPOBCLG-UHFFFAOYSA-N,c1ccc2c(c1)cc1c(c2)ccc2c1c1ccccc1cc2,C22H14,xtb2,278.354,14,22,0,-54.252837783029,-53.957687608142,0.000195153466,-54.015872613978,9.291558917895,9.081387764688,0.0015554477,8.617631031794,0.278706691447,-9.7702,-7.5737,2.196511616065,0.062,227.740449,-0.017 -0.018 -0.001,0.01876416,0.006806,0.005108523
1-0029,pubchemPAH,HAJMQPPSPOBCLG-UHFFFAOYSA-N,c1ccc2c(c1)cc1c(c2)ccc2c1c1ccccc1cc2,C22H14,r2scan,278.354,14,22,0,-846.614260614225,-846.3121688387,0.0001886918,-846.3684273072,7.343703094739,7.1265886163,0.0016699712,6.6286865892,0.2862716239,-5.0043,-2.5512,2.4531,0.05847,285.36207,-0.01887 -0.01306 -0.00159,0.01869,0.006688,0.005026
1-0029,pubchemPAH,HAJMQPPSPOBCLG-UHFFFAOYSA-N,c1ccc2c(c1)cc1c(c2)ccc2c1c1ccccc1cc2,C22H14,d4tzvp,278.354,14,22,0,-847.506833961551,-847.2047421861,0.0001886918,-847.2610006546,7.234579507565,7.0174650289,0.0016699712,6.5195630032,0.2862716239,-7.484,-0.1861,7.2979,0.06686,275.13662,-0.01733 -0.01978 0.00038,0.01869,0.006688,0.005026
1-0030,pubchemPAH,HAXBIWFMXWRORI-UHFFFAOYSA-N,c1cc2c(cc1)cc1-c3c4c(-c1c2)cccc4ccc3,C20H12,xtb2,252.316,12,20,0,-48.955704979011,-48.69580559469,0.000179973258,-48.749464621428,8.367984384479,8.183621908318,0.001381345602,7.771773715916,0.245256492014,-9.9823,-7.6029,2.379341566048,0.231,205.059559,0.091 -0.000 -0.000,0.03033968,0.007370725,0.005930073
1-0030,pubchemPAH,HAXBIWFMXWRORI-UHFFFAOYSA-N,c1cc2c(cc1)cc1-c3c4c(-c1c2)cccc4ccc3,C20H12,r2scan,252.316,12,20,0,-769.215339039524,-768.950027014,0.0001757194,-769.0024177658,6.603757065944,6.4139804156,0.0014822274,5.972054217,0.2510681822,-5.2127,-2.5498,2.6629,0.31036,260.15879,0.12210 -0.00000 -0.00002,0.030111,0.0073,0.005876
1-0030,pubchemPAH,HAXBIWFMXWRORI-UHFFFAOYSA-N,c1cc2c(cc1)cc1-c3c4c(-c1c2)cccc4ccc3,C20H12,d4tzvp,252.316,12,20,0,-770.023511797186,-769.7581997717,0.0001757194,-769.8105905235,6.506938313446,6.3171616629,0.0014822274,5.8752354655,0.2510681822,-7.7434,-0.1712,7.5722,0.27632,249.57605,0.10871 -0.00001 -0.00002,0.030111,0.0073,0.005876
1-0031,pubchemPAH,HFLVQBRYQIXJAW-UHFFFAOYSA-N,c1ccc2c(c1)cc1c(c2)c2c(cc1)cc1c(c2)ccc2c1cccc2,C26H16,xtb2,328.414,16,26,0,-63.856284388226,-63.513052272281,0.00021674333,-63.577674296244,10.93485450976,10.690764585775,0.001829546398,10.145285326018,0.323725443625,-9.869,-7.5282,2.340719502365,0.008,267.749854,0.002 0.002 -0.000,0.02348022,0.003059007,0.002706415
1-0031,pubchemPAH,HFLVQBRYQIXJAW-UHFFFAOYSA-N,c1ccc2c(c1)cc1c(c2)c2c(cc1)cc1c(c2)ccc2c1cccc2,C26H16,r2scan,328.414,16,26,0,-1000.234438912196,-999.883977492,0.0002104989,-999.9467377297,8.640473672268,8.389152432,0.0019622927,7.8040947091,0.3314957615,-5.1203,-2.4478,2.6725,0.03505,372.24223,0.00791 0.01129 -0.00001,0.023268,0.003034,0.002684
1-0031,pubchemPAH,HFLVQBRYQIXJAW-UHFFFAOYSA-N,c1ccc2c(c1)cc1c(c2)c2c(cc1)cc1c(c2)ccc2c1cccc2,C26H16,d4tzvp,328.414,16,26,0,-1001.287028032723,-1000.9365666125,0.0002104989,-1000.9993268502,8.513470692925,8.2621494523,0.0019622927,7.677091731,0.3314957615,-7.5888,-0.0661,7.5227,0.02892,349.65786,0.00255 0.01109 0.00000,0.023268,0.003034,0.002684
1-0032,pubchemPAH,HRTOIOGBECJDFJ-UHFFFAOYSA-N,c1ccc2-c3c(-c2c1)cc1-c2ccccc2-c2c1c3ccc2,C22H12,xtb2,276.338,12,22,0,-53.172444938039,-52.900369606074,0.000192654559,-52.957809562696,8.998131600777,8.806314233732,0.001475070557,8.366521945814,0.256037319409,-9.6979,-8.0068,1.691115947133,0.431,219.34642,-0.108 0.131 0.000,0.02326962,0.006082882,0.004822293
1-0032,pubchemPAH,HRTOIOGBECJDFJ-UHFFFAOYSA-N,c1ccc2-c3c(-c2c1)cc1-c2ccccc2-c2c1c3ccc2,C22H12,r2scan,276.338,12,22,0,-845.33467959073,-845.0575012661,0.0001890085,-845.1138541428,7.058665442614,6.8617434541,0.0015823507,6.3899654606,0.2614148014,-4.8588,-2.9911,1.8677,0.41564,293.13228,-0.08788 0.13790 0.00002,0.02316,0.006004,0.004768
1-0032,pubchemPAH,HRTOIOGBECJDFJ-UHFFFAOYSA-N,c1ccc2-c3c(-c2c1)cc1-c2ccccc2-c2c1c3ccc2,C22H12,d4tzvp,276.338,12,22,0,-846.216677901245,-845.9394995765999,0.0001890085,-845.9958524533,6.954482501939,6.7575605132,0.0015823507,6.2857825209,0.2614148014,-7.3476,-0.6298,6.7178,0.31648,277.6365,0.02160 0.12262 0.00002,0.02316,0.006004,0.004768
1-0033,pubchemPAH,HZVWXUBRGGBJAT-UHFFFAOYSA-N,c1ccc2-c3c(-c2c1)cc1c(c3)cc2c(c1)cccc2,C20H12,xtb2,252.316,12,20,0,-48.887169517503,-48.62811203764,0.000183375086,-48.68278531966,8.299448922971,8.115928351268,0.001377943774,7.705094414148,0.243986566336,-9.9157,-7.4919,2.423776637396,0.403,202.42752,-0.159 0.000 0.001,0.05217959,0.005159647,0.004695359
1-0033,pubchemPAH,HZVWXUBRGGBJAT-UHFFFAOYSA-N,c1ccc2-c3c(-c2c1)cc1c(c3)cc2c(c1)cccc2,C20H12,r2scan,252.316,12,20,0,-769.140001135754,-768.8757385976,0.0001812129,-768.9297672259,6.528419162174,6.3396919992,0.0014767339,5.8994036771,0.249598648,-5.1274,-2.4594,2.668,0.72625,286.06015,-0.28572 0.00000 0.00018,0.051732,0.005107,0.004648
1-0033,pubchemPAH,HZVWXUBRGGBJAT-UHFFFAOYSA-N,c1ccc2-c3c(-c2c1)cc1c(c3)cc2c(c1)cccc2,C20H12,d4tzvp,252.316,12,20,0,-769.946430229764,-769.6821676916,0.0001812129,-769.7361963198999,6.429856746024,6.2411295828,0.0014767339,5.8008412619,0.249598648,-7.6782,-0.1107,7.5675,0.79285,269.06336,-0.31193 0.00001 0.00018,0.051732,0.005107,0.004648
1-0034,pubchemPAH,ICBVXVKRFWGEPX-UHFFFAOYSA-N,c1c2c(cc3c1c1c3cccc1)c1c2cccc1,C18H10,xtb2,226.278,10,18,0,-43.507865664282,-43.284719589402,0.000170721901,-43.335620324084,7.293703340352,7.136652060112,0.001201314653,6.778480095244,0.209596760559,-9.5329,-7.6993,1.833674477954,0.0,175.890024,-0.000 -0.000 0.000,0.06262878,0.006815067,0.006146251
1-0034,pubchemPAH,ICBVXVKRFWGEPX-UHFFFAOYSA-N,c1c2c(cc3c1c1c3cccc1)c1c2cccc1,C18H10,r2scan,226.278,10,18,0,-691.647826706886,-691.4209039181,0.0001682814,-691.4710770298,5.695220279212,5.5343909437,0.0012889492,5.1500906502,0.2135446716,-4.5956,-2.6616,1.934,2E-05,245.39881,0.00000 -0.00000 0.00001,0.062481,0.006709,0.006059
1-0034,pubchemPAH,ICBVXVKRFWGEPX-UHFFFAOYSA-N,c1c2c(cc3c1c1c3cccc1)c1c2cccc1,C18H10,d4tzvp,226.278,10,18,0,-692.371374136289,-692.1444513475,0.0001682814,-692.1946244592,5.610481622795,5.4496522871,0.0012889492,5.0653519946,0.2135446716,-7.1268,-0.0326,7.0942,2E-05,230.14962,-0.00001 -0.00001 0.00000,0.062481,0.006709,0.006059
1-0035,pubchemPAH,IFLREYGFSNHWGE-UHFFFAOYSA-N,c1c2c(cc3c1cccc3)cc1c(c2)cccc1,C18H12,xtb2,228.294,12,18,0,-44.653117179876,-44.406666258405,0.000171297044,-44.457738472084,7.651989328074,7.476354258003,0.00128361556,7.093644277942,0.232672482893,-9.5611,-7.9153,1.645790545682,0.0,187.802574,-0.000 0.000 0.000,0.05541868,0.007215398,0.00638419
1-0035,pubchemPAH,IFLREYGFSNHWGE-UHFFFAOYSA-N,c1c2c(cc3c1cccc3)cc1c(c2)cccc1,C18H12,r2scan,228.294,12,18,0,-692.999646095864,-692.7476596094,0.0001668069,-692.7973930901,6.05249629682,5.8713242246,0.0013777275,5.4605546747,0.2386762553,-4.7079,-2.8945,1.8134,0.0001,245.96211,0.00000 0.00004 0.00000,0.054668,0.007169,0.006338
1-0035,pubchemPAH,IFLREYGFSNHWGE-UHFFFAOYSA-N,c1c2c(cc3c1cccc3)cc1c(c2)cccc1,C18H12,d4tzvp,228.294,12,18,0,-693.72885055905,-693.4768640725,0.0001668069,-693.5265975532,5.957898990876,5.7767269183,0.0013777275,5.3659573696,0.2386762553,-7.0961,-0.6026,6.4935,1E-05,239.69015,0.00000 0.00000 -0.00000,0.054668,0.007169,0.006338
1-0036,pubchemPAH,IFVTZJHWGZSXFD-UHFFFAOYSA-N,c1cccc2-c3c(-c12)cccc3,C12H8,xtb2,152.196,8,12,0,-29.692963106256,-29.529824620138,0.000139282081,-29.571351572689,5.025544538388,4.90961661987,0.000830659655,4.661955443261,0.153729894341,-9.9537,-7.2148,2.738943733717,0.0,122.227329,0.000 0.000 -0.000,0.09447493,0.02285738,0.01840456
1-0036,pubchemPAH,IFVTZJHWGZSXFD-UHFFFAOYSA-N,c1cccc2-c3c(-c12)cccc3,C12H8,r2scan,152.196,8,12,0,-461.914482462319,-461.7481439114,0.0001377036,-461.7892002474,3.949715929623,3.8305869882,0.000891986,3.5646413038,0.1571332609,-5.148,-2.1375,3.0105,0.0,139.90665,0.00000 -0.00000 -0.00000,0.094118,0.022498,0.018158
1-0036,pubchemPAH,IFVTZJHWGZSXFD-UHFFFAOYSA-N,c1cccc2-c3c(-c12)cccc3,C12H8,d4tzvp,152.196,8,12,0,-462.406621886721,-462.2402833358,0.0001377036,-462.2813396718,3.892654174605,3.773525233,0.000891986,3.5075795494,0.1571332609,-7.8795,0.54,8.4195,1E-05,137.99172,-0.00000 0.00001 -0.00000,0.094118,0.022498,0.018158
1-0037,pubchemPAH,IHEBWZXQTKEVFX-UHFFFAOYSA-N,c1ccc2c(c1)cc1c(c2)c2ccc3c(c2c2c1cccc2)cccc3,C26H16,xtb2,328.414,16,26,0,-63.849949201064,-63.506368354535,0.000215337898,-63.570571348861,10.928519322598,10.684080668029,0.00183095183,10.138182378635,0.324206212289,-9.825,-7.51,2.31492098988,0.028,267.710126,-0.004 0.010 0.003,0.01321649,0.004702818,0.003581169
1-0037,pubchemPAH,IHEBWZXQTKEVFX-UHFFFAOYSA-N,c1ccc2c(c1)cc1c(c2)c2ccc3c(c2c2c1cccc2)cccc3,C26H16,r2scan,328.414,16,26,0,-1000.225005600941,-999.8734625635,0.0002082114,-999.9355407801,8.631040361013,8.3786375035,0.0019645802,7.7928977595,0.3328704733,-5.0956,-2.4584,2.6372,0.05906,344.44583,-0.00486 0.01861 0.01303,0.013042,0.004663,0.003536
1-0037,pubchemPAH,IHEBWZXQTKEVFX-UHFFFAOYSA-N,c1ccc2c(c1)cc1c(c2)c2ccc3c(c2c2c1cccc2)cccc3,C26H16,d4tzvp,328.414,16,26,0,-1001.279852172131,-1000.9283091347,0.0002082114,-1000.9903873513,8.506294832333,8.2538919745,0.0019645802,7.6681522321,0.3328704733,-7.5677,-0.081,7.4867,0.07684,329.38222,-0.01496 0.02353 0.01170,0.013042,0.004663,0.003536
1-0038,pubchemPAH,IHQGFGQIOMWFFZ-UHFFFAOYSA-N,c1ccc2c(c1)ccc1c2cc2c(c1)c1ccc3c(c1cc2)cccc3,C26H16,xtb2,328.414,16,26,0,-63.857870867939,-63.514344325996,0.000217167654,-63.579092862179,10.936440989473,10.69205663949,0.001829122074,10.146703891953,0.323952532627,-9.8508,-7.5432,2.307610564475,0.014,267.738561,0.003 0.005 0.000,0.02674286,0.003015176,0.00270967
1-0038,pubchemPAH,IHQGFGQIOMWFFZ-UHFFFAOYSA-N,c1ccc2c(c1)ccc1c2cc2c(c1)c1ccc3c(c1cc2)cccc3,C26H16,r2scan,328.414,16,26,0,-1000.236547386009,-999.8857049183,0.0002108668,-999.9485748481,8.642582146081,8.3908798583,0.0019619248,7.8059318275,0.3318371005,-5.1141,-2.4566,2.6575,0.04317,362.48874,-0.00293 0.01673 0.00003,0.02647,0.002992,0.002688
1-0038,pubchemPAH,IHQGFGQIOMWFFZ-UHFFFAOYSA-N,c1ccc2c(c1)ccc1c2cc2c(c1)c1ccc3c(c1cc2)cccc3,C26H16,d4tzvp,328.414,16,26,0,-1001.290952316795,-1000.9401098491,0.0002108668,-1001.0029797789,8.517394976997,8.2656926889,0.0019619248,7.6807446597,0.3318371005,-7.5821,-0.0851,7.497,0.02276,343.35869,-0.00293 0.00846 0.00003,0.02647,0.002992,0.002688
1-0039,pubchemPAH,IQHSIXFTHHMAIW-UHFFFAOYSA-N,c1ccc2c(c1)cc1c(c2)cc2c(c1)c1c(cc2)ccc2c1cccc2,C26H16,xtb2,328.414,16,26,0,-63.842264739378,-63.499378983262,0.000215154748,-63.563527371456,10.920834860912,10.677091296756,0.00183113498,10.13113840123,0.323556590062,-9.5485,-7.8739,1.674599254862,0.077,267.720644,0.028 -0.012 0.001,0.01553896,0.003818383,0.003117839
1-0039,pubchemPAH,IQHSIXFTHHMAIW-UHFFFAOYSA-N,c1ccc2c(c1)cc1c(c2)cc2c(c1)c1c(cc2)ccc2c1cccc2,C26H16,r2scan,328.414,16,26,0,-1000.217514606772,-999.8666218119,0.0002078,-999.9285773767,8.623549366844,8.3717967519,0.0019649916,7.7859343561,0.3322742613,-4.7195,-2.8901,1.8294,0.07214,365.89212,0.02837 0.00006 0.00078,0.015446,0.003763,0.003072
1-0039,pubchemPAH,IQHSIXFTHHMAIW-UHFFFAOYSA-N,c1ccc2c(c1)cc1c(c2)cc2c(c1)c1c(cc2)ccc2c1cccc2,C26H16,d4tzvp,328.414,16,26,0,-1001.265739493159,-1000.9148466983,0.0002078,-1000.9768022631,8.492182153361,8.2404295381,0.0019649916,7.6545671439,0.3322742613,-7.0834,-0.6219,6.4615,0.06275,347.42032,0.02360 -0.00651 0.00322,0.015446,0.003763,0.003072
1-0040,pubchemPAH,IXYFQUXROKOLNV-UHFFFAOYSA-N,c1ccc2c(c1)c1c(c3c2c2c3cccc2)c2c1cccc2,C22H12,xtb2,276.338,12,22,0,-53.101330525379,-52.829935083501,0.000195161035,-52.88812234619,8.927017188117,8.735879711159,0.001472564081,8.296834729308,0.254872650623,-9.5252,-7.8659,1.659287971004,0.153,217.071007,0.000 0.060 0.000,0.01336017,0.008182462,0.005074546
1-0040,pubchemPAH,IXYFQUXROKOLNV-UHFFFAOYSA-N,c1ccc2c(c1)c1c(c3c2c2c3cccc2)c2c1cccc2,C22H12,r2scan,276.338,12,22,0,-845.25612329588,-844.9799365329,0.0001908661,-845.0368432573,6.980109147764,6.7841787209,0.0015804931,6.3129545751,0.2599025113,-4.659,-2.8535,1.8055,0.18183,299.22452,0.00004 0.07153 0.00001,0.013229,0.008086,0.005019
1-0040,pubchemPAH,IXYFQUXROKOLNV-UHFFFAOYSA-N,c1ccc2c(c1)c1c(c3c2c2c3cccc2)c2c1cccc2,C22H12,d4tzvp,276.338,12,22,0,-846.135193628729,-845.8590068656999,0.0001908661,-845.9159135901,6.872998229423,6.6770678023,0.0015804931,6.2058436577,0.2599025113,-7.086,-0.4455,6.6405,0.18705,281.96464,0.00000 0.07359 0.00001,0.013229,0.008086,0.005019
1-0041,pubchemPAH,JBHIIKGZANVCJJ-UHFFFAOYSA-N,c1ccc2c(c1)cc1c(c2)c2ccccc2c2c1c1ccccc1cc2,C26H16,xtb2,328.414,16,26,0,-63.850193204287,-63.506600578345,0.000215831637,-63.570950780956,10.928763325821,10.684312891839,0.001830458091,10.13856181073,0.324213228952,-9.807,-7.4943,2.312639060662,0.067,267.708359,0.017 -0.019 0.006,0.008488606,0.006674977,0.003860368
1-0041,pubchemPAH,JBHIIKGZANVCJJ-UHFFFAOYSA-N,c1ccc2c(c1)cc1c(c2)c2ccccc2c2c1c1ccccc1cc2,C26H16,r2scan,328.414,16,26,0,-1000.22522518112,-999.8736398754,0.0002079542,-999.9356414256,8.631259941192,8.3788148154,0.0019648374,7.792998405,0.3329182892,-5.0601,-2.4682,2.5919,0.10438,338.96866,0.02933 -0.02212 0.01835,0.008433,0.00657,0.003802
1-0041,pubchemPAH,JBHIIKGZANVCJJ-UHFFFAOYSA-N,c1ccc2c(c1)cc1c(c2)c2ccccc2c2c1c1ccccc1cc2,C26H16,d4tzvp,328.414,16,26,0,-1001.280114427948,-1000.9285291222,0.0002079542,-1000.9905306724,8.50655708815,8.254111962,0.0019648374,7.6682955532,0.3329182892,-7.5367,-0.0879,7.4488,0.09185,324.96615,0.02579 -0.02108 0.01401,0.008433,0.00657,0.003802
